iter	Passed	Remaining
533	2965	2587
534	2969	2581
535	2973	2574
536	2978	2567
537	2983	2561
538	2987	2555
539	2991	2548
540	2996	2542
541	3001	2536
542	3005	2529
543	3009	2522
544	3016	2518
545	3020	2511
546	3024	2504
547	3029	2498
548	3033	2492
549	3038	2485
550	3042	2479
551	3047	2473
552	3052	2467
553	3056	2460
554	3061	2454
555	3065	2448
556	3069	2441
557	3074	2435
558	3079	2429
559	3083	2422
560	3087	2416
561	3093	2410
562	3097	2404
563	3101	2397
564	3105	2391
565	3110	2385
566	3115	2378
567	3119	2372
568	3123	2366
569	3128	2360
570	3133	2354
571	3137	2347
572	3142	2342
573	3147	2335
574	3151	2329
575	3155	2322
576	3160	2317
577	3165	2310
578	3169	2304
579	3174	2298
580	3179	2292
581	3183	2286
582	3187	2279
583	3192	2274
584	3197	2267
585	3201	2261
586	3206	2255
587	3210	2249
588	3214	2243
589	3218	2236
590	3224	2231
591	3228	2224
592	3232	2218
593	3236	2212
594	3242	2206
595	3246	2200
596	3250	2194
597	3255	2188
598	3260	2182
599	3264	2176
600	3269	2170
601	3275	2165
602	3280	2159
603	3285	2154
604	3296	2152
605	3305	2149
606	3314	2145
607	3320	2140
608	3325	2135
609	3331	2130
610	3336	2124
611	3340	2117
612	3346	2112
613	3351	2106
614	3355	2100
615	3361	2095
616	3366	2089
617	3371	2083
618	3376	2078
619	3381	2072
620	3385	2066
621	3390	2060
622	3396	2055
623	3400	2049
624	3409	2045
625	3418	2042
626	3428	2039
627	3437	2035
628	3448	2033
629	3455	2029
630	3465	2026
631	3477	2024
632	3485	2020
633	3494	2017
634	3501	2012
635	3509	2008
636	3518	2004
637	3529	2002
638	3535	1997
639	3544	1993
640	3550	1988
641	3559	1984
642	3566	1980
643	3573	1975
644	3579	1970
645	3585	1964
646	3591	1959
647	3595	1953
648	3600	1947
649	3606	1942
650	3612	1936
651	3617	1930
652	3622	1925
653	3627	1919
654	3631	1913
655	3636	1906
656	3642	1901
657	3646	1895
658	3651	1889
659	3657	1884
660	3662	1878
661	3666	1872
662	3672	1866
663	3677	1860
664	3681	1854
665	3688	1849
666	3693	1843
667	3697	1837
668	3703	1832
669	3707	1826
670	3712	1820
671	3716	1813
672	3722	1808
673	3726	1802
674	3730	1796
675	3736	1790
676	3740	1784
677	3745	1778
678	3749	1772
679	3755	1767
680	3759	1761
681	3764	1755
682	3769	1749
683	3773	1743
684	3777	1737
685	3782	1731
686	3787	1725
687	3791	1719
688	3796	1713
689	3801	1708
690	3806	1702
691	3810	1696
692	3814	1689
693	3820	1684
694	3824	1678
695	3829	1672
696	3835	1667
697	3841	1661
698	3846	1656
699	3851	1650
700	3856	1644
701	3860	1638
702	3865	1633
703	3870	1627
704	3874	1621
705	3878	1615
706	3883	1609
707	3887	1603
708	3892	1597
709	3896	1591
710	3901	1585
711	3906	1580
712	3910	1574
713	3915	1568
714	3919	1562
715	3924	1556
716	3928	1550
717	3933	1544
718	3937	1538
719	3941	1532
720	3946	1527
721	3952	1521
722	3957	1516
723	3961	1510
724	3966	1504
725	3970	1498
726	3974	1492
727	3979	1486
728	3984	1481
729	3988	1475
730	3992	1469
731	3997	1463
732	4002	1457
733	4006	1451
734	4011	1446
735	4016	1440
736	4020	1434
737	4024	1428
738	4029	1423
739	4033	1417
740	4037	1411
741	4042	1405
742	4047	1399
743	4051	1394
744	4055	1388
745	4061	1383
746	4066	1377
747	4070	1371
748	4075	1365
749	4079	1359
750	4084	1354
751	4088	1348
752	4094	1342
753	4098	1337
754	4102	1331
755	4106	1325
756	4112	1320
757	4116	1314
758	4120	1308
759	4126	1302
760	4130	1297
761	4134	1291
762	4138	1285
763	4143	1280
764	4149	1274
765	4155	1269
766	4163	1264
767	4185	1264
768	4202	1262
769	4230	1263
770	4241	1259
771	4251	1255
772	4267	1253
773	4276	1248
774	4295	1247
775	4304	1242
776	4309	1236
777	4314	1231
778	4318	1225
779	4324	1219
780	4328	1213
781	4332	1207
782	4337	1202
783	4342	1196
784	4346	1190
785	4352	1184
786	4357	1179
787	4362	1173
788	4366	1167
789	4372	1162
790	4376	1156
791	4380	1150
792	4384	1144
793	4389	1138
794	4394	1133
795	4398	1127
796	4403	1121
797	4408	1115
798	4412	1110
799	4416	1104
800	4421	1098
801	4426	1092
802	4430	1086
803	4435	1081
804	4439	1075
805	4444	1069
806	4448	1063
807	4453	1058
808	4457	1052
809	4461	1046
810	4466	1040
811	4471	1035
812	4476	1029
813	4480	1023
814	4485	1018
815	4490	1012
816	4494	1006
817	4498	1000
818	4503	995
819	4508	989
820	4512	983
821	4517	978
822	4522	972
823	4526	966
824	4531	961
825	4536	955
826	4540	949
827	4544	944
828	4550	938
829	4554	932
830	4558	927
831	4562	921
832	4568	915
833	4572	910
834	4576	904
835	4582	898
836	4588	893
837	4593	888
838	4599	882
839	4604	876
840	4608	871
841	4612	865
842	4618	860
843	4622	854
844	4626	848
845	4632	843
846	4636	837
847	4640	831
848	4645	826
849	4650	820
850	4656	815
851	4662	809
852	4668	804
853	4674	799
854	4680	793
855	4686	788
856	4691	782
857	4698	777
858	4703	772
859	4708	766
860	4715	761
861	4720	755
862	4725	750
863	4732	744
864	4737	739
865	4745	734
866	4752	728
867	4757	723
868	4764	718
869	4771	713
870	4778	707
871	4783	702
872	4789	696
873	4796	691
874	4800	685
875	4804	680
876	4810	674
877	4814	668
878	4818	663
879	4823	657
880	4828	652
881	4833	646
882	4838	641
883	4844	635
884	4849	630
885	4854	624
886	4859	619
887	4863	613
888	4868	607
889	4872	602
890	4879	596
891	4884	591
892	4889	585
893	4895	580
894	4900	574
895	4905	569
896	4910	563
897	4914	558
898	4918	552
899	4924	547
900	4928	541
901	4932	535
902	4936	530
903	4941	524
904	4946	519
905	4950	513
906	4955	508
907	4959	502
908	4963	496
909	4968	491
910	4973	485
911	4977	480
912	4981	474
913	4985	469
914	4990	463
915	4995	458
916	4999	452
917	5003	446
918	5008	441
919	5012	435
920	5016	430
921	5022	424
922	5026	419
923	5030	413
924	5034	408
925	5039	402
926	5044	397
927	5048	391
928	5053	386
929	5057	380
930	5061	375
931	5065	369
932	5070	364
933	5074	358
934	5079	353
935	5083	347
936	5087	342
937	5092	336
938	5096	331
939	5101	325
940	5105	320
941	5110	314
942	5114	309
943	5119	303
944	5124	298
945	5128	292
946	5132	287
947	5140	281
948	5144	276
949	5148	270
950	5155	265
951	5159	260
952	5164	254
953	5170	249
954	5174	243
955	5178	238
956	5183	232
957	5189	227
958	5194	222
959	5199	216
960	5205	211
961	5209	205
962	5216	200
963	5222	195
964	5226	189
965	5232	184
966	5237	178
967	5242	173
968	5246	167
969	5253	162
970	5257	157
971	5262	151
972	5268	146
973	5273	140
974	5278	135
975	5284	129
976	5289	124
977	5294	119
978	5300	113
979	5306	108
980	5314	102
981	5321	97
982	5326	92
983	5333	86
984	5339	81
985	5344	75
986	5351	70
987	5355	65
988	5359	59
989	5365	54
990	5369	48
991	5374	43
992	5380	37
993	5384	32
994	5389	27
995	5394	21
996	5400	16
997	5405	10
998	5409	5
999	5415	0
